,S1Hand,LabelHand,region,imageId,sampleType,split,band01_sum,band02_sum,band03_sum,band04_sum,band05_sum,band06_sum,band07_sum,band08_sum,band09_sum,band10_sum,band11_sum,band12_sum,band13_sum,band01_sumsq,band02_sumsq,band03_sumsq,band04_sumsq,band05_sumsq,band06_sumsq,band07_sumsq,band08_sumsq,band09_sumsq,band10_sumsq,band11_sumsq,band12_sumsq,band13_sumsq,pixel_count
218,USA_181263_S1Hand.tif,USA_181263_LabelHand.tif,USA,181263,S1Hand.tif,train,273889706.0,225952681.0,214985802.0,188063514.0,254229605.0,408599438.0,481139366.0,475331147.0,537266709.0,136024066.0,2850516.0,451687212.0,262824408.0,361388661416.0,247674627585.0,224280273074.0,179994464232.0,314930386651.0,853416352322.0,1199013482460.0,1169950389371.0,1480216063125.0,91992923792.0,39273660.0,1007796852470.0,355162597916.0,208171
219,USA_605492_S1Hand.tif,USA_605492_LabelHand.tif,USA,605492,S1Hand.tif,train,327822693.0,262531762.0,257385448.0,203181768.0,308921898.0,602548139.0,730258993.0,718497918.0,810267526.0,218627884.0,2645793.0,516039458.0,274577631.0,411430339433.0,266721485312.0,256533855356.0,173091558746.0,371776325884.0,1481359267021.0,2206835054347.0,2137557066018.0,2690974019922.0,189932717270.0,26926791.0,1061268763600.0,321790269391.0,262125
220,USA_115033_S1Hand.tif,USA_115033_LabelHand.tif,USA,115033,S1Hand.tif,train,315392997.0,253987858.0,251174572.0,184929795.0,297846196.0,622025764.0,761256772.0,752355249.0,837284185.0,229022258.0,4147383.0,478609539.0,246512115.0,380447250415.0,249116734400.0,243903084176.0,142650838423.0,344754491074.0,1542083451066.0,2339470666506.0,2290024873389.0,2817279482695.0,205934577672.0,68151589.0,908417683753.0,256094485035.0,262109
221,USA_375183_S1Hand.tif,USA_375183_LabelHand.tif,USA,375183,S1Hand.tif,train,337100834.0,273619507.0,266968299.0,195591057.0,306169745.0,652182677.0,791774419.0,771988342.0,864746006.0,205867032.0,2667109.0,499370843.0,256274316.0,438131939210.0,295652700701.0,282671757371.0,174972505181.0,373443214285.0,1700701920103.0,2532745850463.0,2415367208488.0,3009536845960.0,166574206208.0,27448221.0,1003345297989.0,293795935740.0,262065
222,USA_347609_S1Hand.tif,USA_347609_LabelHand.tif,USA,347609,S1Hand.tif,train,236133942.0,190806383.0,192604045.0,128009415.0,227334131.0,521771031.0,626504026.0,634620549.0,683692121.0,210874355.0,2070398.0,362300166.0,180487334.0,281259396028.0,180216367629.0,186152252799.0,90581431491.0,263404493525.0,1409954738707.0,2063503576418.0,2067924921313.0,2457230737063.0,228802862345.0,21764120.0,698322623472.0,185651932268.0,204416
223,USA_908474_S1Hand.tif,USA_908474_LabelHand.tif,USA,908474,S1Hand.tif,train,322023413.0,265347889.0,266404023.0,207798338.0,322970698.0,646852467.0,786402983.0,778575603.0,862119882.0,249371478.0,3465380.0,511200070.0,275159290.0,399493311269.0,279334358967.0,282092405009.0,194072951416.0,413763611328.0,1649269757971.0,2466575530579.0,2426792657245.0,2953985817124.0,242001730496.0,48240374.0,1044909640368.0,327097041636.0,262071
224,USA_211406_S1Hand.tif,USA_211406_LabelHand.tif,USA,211406,S1Hand.tif,train,352111906.0,294740717.0,286455541.0,278803482.0,360882148.0,567107749.0,676495964.0,675014985.0,761231034.0,239155992.0,4375307.0,669296657.0,414050865.0,475936039108.0,338762423663.0,320513586635.0,334248087600.0,515932658434.0,1307989161923.0,1909410541344.0,1902258344009.0,2388241075790.0,227394114832.0,79513535.0,1807423907895.0,737929893851.0,262101
225,USA_831672_S1Hand.tif,USA_831672_LabelHand.tif,USA,831672,S1Hand.tif,train,334603975.0,270606100.0,268487811.0,205940991.0,314349002.0,648522524.0,776030120.0,757551521.0,839605900.0,244184236.0,20426678.0,444673959.0,229127823.0,430798617555.0,284668475302.0,280708484393.0,179579934967.0,388909179826.0,1691964558500.0,2446507191182.0,2344877714099.0,2878052416154.0,243052050678.0,2657777178.0,847385257523.0,239228156555.0,262116
226,USA_664261_S1Hand.tif,USA_664261_LabelHand.tif,USA,664261,S1Hand.tif,train,349043133.0,286808060.0,274493797.0,247118897.0,324429613.0,515548650.0,603147971.0,596780250.0,675296647.0,176491087.0,2991323.0,574111659.0,335274908.0,466974826695.0,318052183178.0,291065626487.0,253378607719.0,410555471363.0,1085534876722.0,1506317484299.0,1470454230302.0,1866819469035.0,123758100159.0,34531059.0,1319712091017.0,475427780696.0,262115
227,USA_770353_S1Hand.tif,USA_770353_LabelHand.tif,USA,770353,S1Hand.tif,train,334409620.0,271362761.0,261486082.0,218031006.0,303064229.0,517292174.0,605955240.0,592090827.0,651352197.0,205033428.0,15718150.0,411262704.0,238280436.0,429469549888.0,287069016057.0,268809530122.0,202932695046.0,369261536039.0,1164083101714.0,1638930959026.0,1583069696019.0,1914693516257.0,184653348096.0,1370878716.0,768964825482.0,273325903434.0,262141
228,USA_217598_S1Hand.tif,USA_217598_LabelHand.tif,USA,217598,S1Hand.tif,train,334016727.0,264155873.0,257565799.0,189077907.0,291875764.0,623196582.0,756204030.0,726028370.0,811245259.0,178407915.0,2797007.0,380056156.0,178338885.0,433869408607.0,273497385095.0,260221523763.0,153229446969.0,335602188536.0,1606808047210.0,2401582401038.0,2239658046012.0,2813072117737.0,137755034605.0,30706857.0,657244958312.0,148383592365.0,257621
229,USA_638521_S1Hand.tif,USA_638521_LabelHand.tif,USA,638521,S1Hand.tif,train,339221030.0,279474004.0,271159457.0,222531034.0,325834921.0,609198019.0,734753896.0,731688317.0,809081227.0,252330503.0,24943318.0,533509761.0,302665133.0,443001173652.0,304096201272.0,286397018445.0,207757886222.0,416121150883.0,1532567155991.0,2278693718522.0,2257319176583.0,2732984858793.0,259476523371.0,5156797518.0,1136362273093.0,391672975977.0,262141
230,USA_387945_S1Hand.tif,USA_387945_LabelHand.tif,USA,387945,S1Hand.tif,train,333774082.0,268974034.0,255318445.0,224521712.0,310244987.0,521818736.0,615842185.0,608327245.0,683979307.0,200647338.0,4279022.0,505705431.0,293740208.0,427179481052.0,281227089944.0,255900262855.0,221954711286.0,389183160381.0,1175020406906.0,1672391104851.0,1641291489635.0,2046962931437.0,168385430482.0,80172968.0,1125496336543.0,414753841884.0,262139
231,USA_224165_S1Hand.tif,USA_224165_LabelHand.tif,USA,224165,S1Hand.tif,train,377535350.0,334209208.0,334036736.0,382809390.0,448977931.0,567273133.0,650565365.0,653903015.0,742385618.0,234550989.0,5614928.0,837275088.0,571702454.0,545750460020.0,433218376128.0,435678281968.0,597550361608.0,798079615291.0,1273160244355.0,1687977793225.0,1707299218881.0,2186979023644.0,214607630943.0,156175788.0,2756709350630.0,1315807275674.0,262126
232,USA_231124_S1Hand.tif,USA_231124_LabelHand.tif,USA,231124,S1Hand.tif,train,157289303.0,132377563.0,130045918.0,96752304.0,147733416.0,308101315.0,367919297.0,376324483.0,400946330.0,108640204.0,1452307.0,240123068.0,127188241.0,201102543881.0,137875315695.0,135502245936.0,83470573098.0,179575889412.0,806662664279.0,1171285574889.0,1178584167953.0,1389277786684.0,99004617596.0,17583445.0,501305394946.0,154345152155.0,129409
233,USA_170264_S1Hand.tif,USA_170264_LabelHand.tif,USA,170264,S1Hand.tif,train,355986636.0,302043650.0,297509706.0,261153192.0,340899387.0,567513420.0,670676886.0,650745219.0,713795150.0,178955134.0,2761615.0,440724817.0,264488974.0,492881119654.0,372939454812.0,366441777932.0,311498897808.0,476954337333.0,1336054926750.0,1886094084336.0,1804771954593.0,2175782535114.0,136490963772.0,29679313.0,892719923957.0,347864237990.0,261982
234,USA_58086_S1Hand.tif,USA_58086_LabelHand.tif,USA,58086,S1Hand.tif,train,324753206.0,263447158.0,260101273.0,195328673.0,302732675.0,604658150.0,731114743.0,715067693.0,797203740.0,197162589.0,3151240.0,473418814.0,242122183.0,403363711082.0,267784215816.0,261268806501.0,157282894593.0,354515680401.0,1467850467554.0,2169489853285.0,2086304215711.0,2588066989696.0,156375633315.0,38241354.0,919652578770.0,252853082525.0,262112
235,USA_1010394_S1Hand.tif,USA_1010394_LabelHand.tif,USA,1010394,S1Hand.tif,train,326732432.0,266308996.0,258109192.0,207854654.0,304603080.0,572295795.0,695133078.0,686730020.0,768901095.0,202279523.0,3065911.0,512342928.0,281737816.0,408737656528.0,274669668552.0,258354784100.0,179416619356.0,359969825140.0,1355142462159.0,2041446724000.0,1995732062324.0,2471941633059.0,164156884031.0,36146551.0,1030903325120.0,331242422116.0,262131
236,USA_198411_S1Hand.tif,USA_198411_LabelHand.tif,USA,198411,S1Hand.tif,train,97693678.0,82611093.0,80956490.0,56797009.0,87646997.0,180003409.0,212293632.0,221187791.0,228567610.0,64647577.0,1685226.0,121854978.0,61339046.0,120861028584.0,81671723849.0,80406114116.0,42800060443.0,98221115609.0,447172752739.0,634331944770.0,652111924059.0,743907470498.0,57832572109.0,38165668.0,221651591918.0,59864943350.0,84222
237,USA_486103_S1Hand.tif,USA_486103_LabelHand.tif,USA,486103,S1Hand.tif,train,335643849.0,276188407.0,278310936.0,219221493.0,331316300.0,681664876.0,820274923.0,803220877.0,898912427.0,248692522.0,6693070.0,519060196.0,279409309.0,435142077589.0,304917762361.0,310433561014.0,221030150425.0,439175495570.0,1831560300736.0,2676276752523.0,2576383641525.0,3207387250771.0,241344447170.0,274232244.0,1074651790478.0,337030563423.0,262060
238,USA_260929_S1Hand.tif,USA_260929_LabelHand.tif,USA,260929,S1Hand.tif,train,320253946.0,253795123.0,254626689.0,189259869.0,312075224.0,654615307.0,787514911.0,771230396.0,861328021.0,253335268.0,7804097.0,510865501.0,273280630.0,393200754246.0,249900900757.0,251053692109.0,158396854021.0,380815134446.0,1742198471283.0,2547549795879.0,2446710113666.0,3028448187965.0,256095058644.0,267901809.0,1052231393855.0,328317005880.0,262134
239,USA_179917_S1Hand.tif,USA_179917_LabelHand.tif,USA,179917,S1Hand.tif,train,341601423.0,278628847.0,270426152.0,208732265.0,300612230.0,648590666.0,795443468.0,770100991.0,861456728.0,213567198.0,3183547.0,467212269.0,260005327.0,450262647417.0,311472665139.0,295379313502.0,198704530281.0,361015277470.0,1628081493194.0,2459056859070.0,2333712978629.0,2889047222790.0,175475059768.0,39427255.0,849121510975.0,274368189511.0,262094
240,USA_84195_S1Hand.tif,USA_84195_LabelHand.tif,USA,84195,S1Hand.tif,train,335511004.0,275053085.0,267735836.0,219629915.0,316491735.0,564288197.0,675385522.0,664192388.0,746896381.0,184411622.0,3465346.0,544458559.0,303156465.0,430302273158.0,290824304171.0,275712799090.0,195353606601.0,387468968431.0,1283780180969.0,1864610395496.0,1804901581238.0,2266282997715.0,134501246162.0,46107694.0,1179213220247.0,385028155743.0,262137
241,USA_604222_S1Hand.tif,USA_604222_LabelHand.tif,USA,604222,S1Hand.tif,train,342605583.0,283789800.0,269978689.0,234161980.0,313250933.0,522720857.0,621210089.0,613153806.0,686971629.0,183189746.0,2988926.0,536753959.0,317105395.0,460153459667.0,330862064202.0,305965975225.0,258014315372.0,409862329101.0,1153159889737.0,1651818535183.0,1608873311520.0,1993610749909.0,135507316412.0,34503374.0,1164251206453.0,432278583605.0,262123
242,USA_354981_S1Hand.tif,USA_354981_LabelHand.tif,USA,354981,S1Hand.tif,train,333453712.0,276717479.0,280259819.0,222210763.0,334306181.0,648843180.0,772334504.0,762747269.0,848001922.0,231661069.0,4345695.0,536580359.0,296328083.0,428908451978.0,304722147579.0,312715054341.0,219718895403.0,441553038197.0,1656435628188.0,2366632974002.0,2315325768047.0,2845863812978.0,208660880335.0,75327723.0,1137726311263.0,373592528361.0,262011
243,USA_232060_S1Hand.tif,USA_232060_LabelHand.tif,USA,232060,S1Hand.tif,train,321921239.0,260729982.0,251268239.0,197815775.0,295833384.0,569050543.0,692675688.0,685669862.0,765970402.0,209008152.0,5729379.0,499582395.0,272038374.0,396454424781.0,262125486022.0,243758065411.0,160753929241.0,339720294490.0,1328158431635.0,2000778108356.0,1961638517758.0,2422642391930.0,173662392718.0,137447251.0,984036125915.0,309705894224.0,262127
244,USA_655230_S1Hand.tif,USA_655230_LabelHand.tif,USA,655230,S1Hand.tif,train,320237527.0,260158122.0,256132516.0,197582587.0,303057795.0,597302067.0,718728004.0,711361324.0,791742631.0,216567403.0,3333283.0,503989235.0,268922526.0,392434672829.0,261595681956.0,254546263326.0,162656784521.0,359352588149.0,1434059419699.0,2100155296972.0,2057452297640.0,2528027901275.0,184320473363.0,42775477.0,1003413067203.0,303811254540.0,262129
245,USA_652955_S1Hand.tif,USA_652955_LabelHand.tif,USA,652955,S1Hand.tif,train,404680811.0,347324964.0,330182132.0,338973167.0,403122978.0,545519949.0,625248999.0,626071037.0,700743252.0,245481997.0,47971844.0,671219662.0,438203821.0,628723207475.0,467137211618.0,423996390256.0,464330958459.0,639064861510.0,1184790833379.0,1571959019371.0,1575802602185.0,1963051840024.0,237040924295.0,10504736006.0,1797997503262.0,783900613791.0,262141
246,USA_1068362_S1Hand.tif,USA_1068362_LabelHand.tif,USA,1068362,S1Hand.tif,train,336115989.0,273121096.0,270101941.0,207823957.0,313443388.0,640198806.0,763379231.0,744281970.0,822853113.0,236821887.0,22049532.0,425424980.0,216720327.0,433585725735.0,289225921604.0,282816743735.0,179930538649.0,382191853998.0,1662301911216.0,2387397161323.0,2284518887490.0,2796901229993.0,231745732779.0,2954321820.0,768592235122.0,206695585547.0,262124
247,USA_806273_S1Hand.tif,USA_806273_LabelHand.tif,USA,806273,S1Hand.tif,train,318977734.0,263274168.0,264738849.0,218480384.0,330574770.0,631466070.0,760759091.0,755893990.0,836099114.0,249908207.0,4375545.0,543205651.0,301203058.0,390268295944.0,270441072786.0,273423783867.0,213312262496.0,432603670328.0,1586420081562.0,2335961674267.0,2310368577358.0,2803565819922.0,244533883659.0,78595735.0,1200340883085.0,402420046272.0,262131
248,USA_788696_S1Hand.tif,USA_788696_LabelHand.tif,USA,788696,S1Hand.tif,train,330900214.0,266961394.0,252749364.0,191335093.0,246782380.0,421761284.0,492984437.0,472562089.0,525449193.0,129423760.0,2487682.0,306386211.0,159494855.0,418874751814.0,275204498212.0,247152521184.0,149419601701.0,250296298806.0,932519878436.0,1320773655181.0,1244510226589.0,1567173591639.0,91043264094.0,24286126.0,545407780839.0,149304346775.0,262126
249,USA_348639_S1Hand.tif,USA_348639_LabelHand.tif,USA,348639,S1Hand.tif,train,333387606.0,277342906.0,275373304.0,230269739.0,327971644.0,603630037.0,724437698.0,709069218.0,786176723.0,201432727.0,3015582.0,481640178.0,271170788.0,429484900490.0,308464756212.0,306593963882.0,242657093403.0,434388875066.0,1474600574757.0,2150428994984.0,2075466188116.0,2538400753645.0,165786583365.0,35159478.0,1006171489280.0,345972382460.0,262118
250,USA_181503_S1Hand.tif,USA_181503_LabelHand.tif,USA,181503,S1Hand.tif,train,319204055.0,263159398.0,261054515.0,215439749.0,320382737.0,626438511.0,759623940.0,758238052.0,837661544.0,259023046.0,9179722.0,542468874.0,301608782.0,390706364221.0,269155809858.0,264789652933.0,203957593177.0,403900729493.0,1588556871511.0,2382842905546.0,2374105921966.0,2868758629294.0,265400221846.0,459479758.0,1184481821016.0,396795549834.0,262115
0,Ghana_895194_S1Hand.tif,Ghana_895194_LabelHand.tif,Ghana,895194,S1Hand.tif,valid,392207748.0,324352049.0,316931497.0,254361884.0,344139760.0,643945410.0,764663045.0,704172254.0,840420761.0,116060574.0,4007178.0,495193968.0,261654578.0,614413321582.0,422778104939.0,403944031825.0,265615020150.0,476243336086.0,1668226374736.0,2356131749137.0,2002896021072.0,2853560426927.0,55683906058.0,70254006.0,1001584232056.0,287429749342.0,252706
1,Ghana_868803_S1Hand.tif,Ghana_868803_LabelHand.tif,Ghana,868803,S1Hand.tif,valid,445582971.0,395481596.0,412358104.0,403628655.0,426098301.0,506610322.0,582701599.0,508408285.0,571259663.0,86903401.0,15963989.0,325541478.0,186177082.0,762390681179.0,605969142596.0,668691295272.0,669257563557.0,714808769057.0,1020243495708.0,1367860468523.0,1067192506531.0,1394141816481.0,31752839237.0,980044613.0,521443851590.0,168511811558.0,262144
2,Ghana_142312_S1Hand.tif,Ghana_142312_LabelHand.tif,Ghana,142312,S1Hand.tif,valid,364146217.0,294754556.0,281162315.0,206245929.0,300506375.0,650490408.0,789805584.0,735426862.0,874812211.0,125875134.0,14007822.0,470643694.0,210152488.0,507350332003.0,333266558746.0,303686947373.0,168060382731.0,348633323723.0,1617115176424.0,2384835003614.0,2068665734970.0,2925834090861.0,61392928814.0,1207785270.0,857946705262.0,175169210132.0,262144
3,Ghana_234935_S1Hand.tif,Ghana_234935_LabelHand.tif,Ghana,234935,S1Hand.tif,valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,Ghana_132163_S1Hand.tif,Ghana_132163_LabelHand.tif,Ghana,132163,S1Hand.tif,valid,109300541.0,97435214.0,94290893.0,87090982.0,100531799.0,157433130.0,183533930.0,166311282.0,195425576.0,31788504.0,1867835.0,138831816.0,86892897.0,215512568819.0,172069557928.0,161253444795.0,138668845184.0,183329618551.0,448818952030.0,610745682964.0,502666225976.0,693355543196.0,18820357662.0,66119269.0,349239174784.0,138237301463.0,55761
5,Ghana_495107_S1Hand.tif,Ghana_495107_LabelHand.tif,Ghana,495107,S1Hand.tif,valid,381778148.0,315391440.0,311263020.0,233988326.0,325288056.0,629221362.0,748979510.0,691380954.0,823340324.0,106499964.0,15534408.0,493698839.0,252002054.0,557607054290.0,381588878322.0,372370866530.0,212569482276.0,408134219932.0,1551874809498.0,2205029312688.0,1883457380566.0,2669832113540.0,44742579624.0,937514682.0,968057607389.0,259394855106.0,262144
6,Ghana_124834_S1Hand.tif,Ghana_124834_LabelHand.tif,Ghana,124834,S1Hand.tif,valid,358128713.0,290905142.0,287783033.0,217705120.0,319383622.0,677928482.0,812517839.0,757188755.0,908046956.0,100875188.0,6797028.0,592243443.0,295284841.0,489356000081.0,323151811670.0,316567020655.0,182817019912.0,390409207466.0,1759426947356.0,2529194723487.0,2197807124239.0,3158398941788.0,38897231318.0,177356166.0,1352450529149.0,342184528045.0,262144
7,Ghana_1033830_S1Hand.tif,Ghana_1033830_LabelHand.tif,Ghana,1033830,S1Hand.tif,valid,345064728.0,293891900.0,297605766.0,257553908.0,304378763.0,443636797.0,522074288.0,467211807.0,542642088.0,64037512.0,2522323.0,286536205.0,134989379.0,513820340534.0,377066953092.0,392665471430.0,313334368410.0,407163970075.0,942437977391.0,1329153573964.0,1096536278347.0,1527322564434.0,20840159728.0,29229165.0,470526650267.0,105592591981.0,233229
8,Ghana_277_S1Hand.tif,Ghana_277_LabelHand.tif,Ghana,277,S1Hand.tif,valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,Ghana_308249_S1Hand.tif,Ghana_308249_LabelHand.tif,Ghana,308249,S1Hand.tif,valid,375771912.0,309550013.0,306954150.0,247023481.0,343956002.0,658824349.0,791753654.0,726427480.0,874655927.0,104481637.0,7138540.0,576223796.0,285282722.0,540128754992.0,367634408399.0,362548110494.0,241097596825.0,456451213716.0,1691972469343.0,2450323329786.0,2069102424088.0,3000453552089.0,43333057635.0,200464526.0,1316300447326.0,331689976480.0,262144
10,India_1050276_S1Hand.tif,India_1050276_LabelHand.tif,India,1050276,S1Hand.tif,valid,411005942.0,338096967.0,326317947.0,261238345.0,328081591.0,549702364.0,659463684.0,582347215.0,704090817.0,75103778.0,29144777.0,376509505.0,187149322.0,664314385116.0,452098946233.0,422974647961.0,279834070473.0,428909121099.0,1254416693884.0,1827836149234.0,1446704302249.0,2119209220489.0,22675051954.0,3388732965.0,622918694653.0,153386279934.0,255185
11,India_764946_S1Hand.tif,India_764946_LabelHand.tif,India,764946,S1Hand.tif,valid,311716831.0,237008901.0,229987322.0,137174180.0,235086255.0,685842713.0,892429113.0,810176998.0,990056148.0,69245545.0,2181089.0,488392789.0,196463433.0,421146476951.0,249758270767.0,237100467618.0,104589469564.0,251133623617.0,2034480774643.0,3448942404441.0,2858096874646.0,4257969129152.0,20691357183.0,20055419.0,1057096988763.0,189597756383.0,242502
12,India_118868_S1Hand.tif,India_118868_LabelHand.tif,India,118868,S1Hand.tif,valid,187620014.0,144841365.0,149808672.0,86917830.0,167024032.0,458669271.0,585885464.0,528555611.0,645062932.0,44698798.0,1400633.0,300167825.0,116253246.0,217477231782.0,130629025243.0,140727015812.0,52821614160.0,175783362596.0,1345217497365.0,2200577140286.0,1804768077555.0,2674873899482.0,12653436852.0,12272217.0,574662097503.0,87300722870.0,162148
13,India_533192_S1Hand.tif,India_533192_LabelHand.tif,India,533192,S1Hand.tif,valid,208419339.0,178383040.0,175025821.0,157660209.0,164870149.0,215906967.0,250849926.0,216331380.0,256934471.0,18185795.0,1103154.0,175505468.0,100790664.0,328582109853.0,243936430868.0,237203419937.0,204801081839.0,212810058887.0,385377299699.0,530297662032.0,406473347090.0,587061887523.0,2973684271.0,9346620.0,329568708790.0,115833787706.0,135257
14,India_180633_S1Hand.tif,India_180633_LabelHand.tif,India,180633,S1Hand.tif,valid,268876897.0,234796673.0,231191104.0,215123070.0,216171315.0,266652926.0,306370713.0,262971328.0,306682495.0,23434505.0,1307181.0,192354640.0,113403567.0,444158967967.0,342455271673.0,333316067622.0,296591824962.0,293685559261.0,490007045996.0,663633523987.0,508138723008.0,718256981603.0,4872214951.0,11242395.0,379537747416.0,139441996087.0,164555
15,India_244057_S1Hand.tif,India_244057_LabelHand.tif,India,244057,S1Hand.tif,valid,247997183.0,189689756.0,174196882.0,127895765.0,179790211.0,437723931.0,542598422.0,508222129.0,594187803.0,87526325.0,2373564.0,311213691.0,156165889.0,422410768657.0,252729846824.0,217289187076.0,142365009159.0,235239659869.0,1269762081497.0,1952627983034.0,1723518914999.0,2346153852003.0,50542193259.0,35574026.0,657598743741.0,193900064487.0,160537
16,India_691027_S1Hand.tif,India_691027_LabelHand.tif,India,691027,S1Hand.tif,valid,321928169.0,253965744.0,256148727.0,174967260.0,273137370.0,670245537.0,857000021.0,774265874.0,948525203.0,63950312.0,2179485.0,504976425.0,210867594.0,414872767273.0,264038291094.0,271281720903.0,143599443618.0,311086152402.0,1852765707867.0,3044433463325.0,2508076760126.0,3747904789369.0,16673093006.0,19052253.0,1061935414243.0,193333319278.0,254034
17,India_769408_S1Hand.tif,India_769408_LabelHand.tif,India,769408,S1Hand.tif,valid,279633104.0,223935913.0,212178470.0,156555762.0,200805438.0,381551558.0,460887943.0,404746328.0,494224812.0,30240196.0,1517335.0,280292589.0,138405697.0,459464653428.0,297152548171.0,269594173938.0,159898063178.0,247573281692.0,898985531244.0,1325861261197.0,1045433896046.0,1551576203116.0,5633312098.0,13492645.0,527170745833.0,140876881567.0,175907
18,India_1018317_S1Hand.tif,India_1018317_LabelHand.tif,India,1018317,S1Hand.tif,valid,347348357.0,302825614.0,296535306.0,294527216.0,266355729.0,265816233.0,293516598.0,239761505.0,268276371.0,15523610.0,1211120.0,114866141.0,80261667.0,620606143487.0,474455294790.0,455983305850.0,454408898036.0,370190974031.0,379485137173.0,466190042620.0,318818706423.0,413681230201.0,1523641186.0,8162280.0,229471367759.0,130605265051.0,196977
19,India_869358_S1Hand.tif,India_869358_LabelHand.tif,India,869358,S1Hand.tif,valid,386043568.0,323675863.0,320490442.0,257102527.0,333164728.0,638306895.0,790345498.0,701338774.0,846229942.0,66008678.0,2294770.0,468700983.0,247573548.0,576269926268.0,409503055379.0,401818844200.0,269289005375.0,434698522168.0,1619179348007.0,2497610442904.0,1981373814328.0,2887452914482.0,17423835496.0,20452194.0,891991711079.0,257237683146.0,262144
20,India_164336_S1Hand.tif,India_164336_LabelHand.tif,India,164336,S1Hand.tif,valid,312558655.0,242403678.0,246619332.0,145780168.0,264673069.0,731928109.0,948186216.0,848341957.0,1034129419.0,72455967.0,2184106.0,485529806.0,196491372.0,377675854367.0,228244995328.0,237903148102.0,87831421036.0,276871589629.0,2227781038875.0,3753244048416.0,3023883992723.0,4480706950475.0,22280397225.0,18906664.0,985603346506.0,162111125488.0,259101
21,India_70352_S1Hand.tif,India_70352_LabelHand.tif,India,70352,S1Hand.tif,valid,326714660.0,262449171.0,269776533.0,188730842.0,266347172.0,645508765.0,815752433.0,733687835.0,898819405.0,58690521.0,3676817.0,456822436.0,199223574.0,450139273030.0,294007744549.0,313208537161.0,167786893576.0,309154405652.0,1826462100197.0,2932986814661.0,2391659325603.0,3584464473831.0,15066205711.0,106035075.0,938321953122.0,192250117476.0,239229
22,India_833266_S1Hand.tif,India_833266_LabelHand.tif,India,833266,S1Hand.tif,valid,294278061.0,234867879.0,232873059.0,177211243.0,239831629.0,471280320.0,590176937.0,526819863.0,636828255.0,42524920.0,1911778.0,333239267.0,151134578.0,406025254283.0,263294582503.0,262366180613.0,167220999515.0,282553140629.0,1093902803636.0,1728924153063.0,1402720505333.0,2053452655007.0,9119783860.0,17166718.0,616894093361.0,136708703272.0,219674
23,India_1068117_S1Hand.tif,India_1068117_LabelHand.tif,India,1068117,S1Hand.tif,valid,314074126.0,253323397.0,245518742.0,194382136.0,244076186.0,420342956.0,512091590.0,450398886.0,549743164.0,37812983.0,1812637.0,315701825.0,153119600.0,434915881016.0,287011410599.0,271976018840.0,183629858868.0,272021471908.0,859855516660.0,1306565523134.0,1036823519728.0,1549967524764.0,7013642523.0,14728887.0,545488543677.0,133976312834.0,229712
24,Mekong_1149855_S1Hand.tif,Mekong_1149855_LabelHand.tif,Mekong,1149855,S1Hand.tif,valid,279130617.0,218466822.0,209618416.0,153411210.0,221825200.0,476415704.0,592412042.0,531443288.0,648136286.0,55820977.0,1613068.0,358581361.0,163801939.0,352931671887.0,219625031584.0,204784288158.0,118912423434.0,234486641550.0,1128754208652.0,1764173277222.0,1433438404054.0,2129094191674.0,15276390759.0,11916678.0,651881976759.0,142708131647.0,224775
25,Mekong_977338_S1Hand.tif,Mekong_977338_LabelHand.tif,Mekong,977338,S1Hand.tif,valid,267759308.0,218723538.0,213759950.0,196602337.0,230101728.0,375723173.0,462070374.0,406651652.0,482554640.0,40568707.0,1525862.0,214117877.0,100616668.0,419964814936.0,286824589332.0,277904255490.0,274313707167.0,330113746402.0,881261320235.0,1363882857138.0,1091084041176.0,1578209268348.0,11474623413.0,13733824.0,358848178239.0,86618048974.0,176958
26,Mekong_474783_S1Hand.tif,Mekong_474783_LabelHand.tif,Mekong,474783,S1Hand.tif,valid,294838263.0,224342820.0,214150130.0,142331288.0,232639885.0,586543137.0,731587462.0,658813895.0,789207506.0,70772648.0,1884891.0,412229301.0,175901374.0,332415707493.0,194226962662.0,178405263970.0,85390270972.0,211184179479.0,1390519138349.0,2186653356264.0,1786322930429.0,2558240717722.0,20320786484.0,13921043.0,688289638611.0,126214784898.0,262119
27,Mekong_293769_S1Hand.tif,Mekong_293769_LabelHand.tif,Mekong,293769,S1Hand.tif,valid,312570221.0,250836054.0,250677224.0,193838958.0,273487794.0,536369600.0,666230312.0,598503967.0,721742680.0,63088417.0,3675396.0,364931574.0,159561232.0,433964161117.0,285103809228.0,287769537100.0,210526150614.0,349441818640.0,1325054771132.0,2067783246130.0,1691079144809.0,2477740509520.0,18707224341.0,106889034.0,662901078328.0,134945088012.0,231060
